centro;nombre_centro;ensena;poblacion;fecha;albaran;comentarios;portes;total_con_iva
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-04;57794;;0;5.40
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-04;57795;;0;36.86
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-04;57853;;0;-173.28
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-04;57860;;0;60.23
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-04;57866;;0;120.78
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-04;57885;;0;169.15
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-04;57894;;0;36.32
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-04;57897;;0;32.56
199;ALCALA DE HENARES;MOTORTOWN;ALCALA DE HENARES;2026-08-04;48781;;0;8.03
199;ALCALA DE HENARES;MOTORTOWN;ALCALA DE HENARES;2026-08-04;48855;;0;15.08
199;ALCALA DE HENARES;MOTORTOWN;ALCALA DE HENARES;2026-08-04;48896;;0;7.05
199;ALCALA DE HENARES;MOTORTOWN;ALCALA DE HENARES;2026-08-04;48923;;0;6.24
199;ALCALA DE HENARES;MOTORTOWN;ALCALA DE HENARES;2026-08-04;48924;;0;29.22
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-04;27902;;0;28.31
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-04;27921;;0;8.14
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-04;27981;;0;27.77
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-04;28005;;0;72.01
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-04;28038;;0;12.61
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-04;28072;;0;7.51
204;SAN JOSE DE VALDERAS;MOTORTOWN;ALCORCON;2026-08-04;42009;;0;8.99
21;LEGANES;AURGI;LEGANES;2026-08-04;22082;;0;33.43
21;LEGANES;AURGI;LEGANES;2026-08-04;22134;;0;12.78
21;LEGANES;AURGI;LEGANES;2026-08-04;22135;;0;8.14
21;LEGANES;AURGI;LEGANES;2026-08-04;22150;;0;13.00
21;LEGANES;AURGI;LEGANES;2026-08-04;22192;;0;23.41
21;LEGANES;AURGI;LEGANES;2026-08-04;22203;;0;6.39
21;LEGANES;AURGI;LEGANES;2026-08-04;22242;;0;31.02
21;LEGANES;AURGI;LEGANES;2026-08-04;22243;;0;25.08
21;LEGANES;AURGI;LEGANES;2026-08-04;22249;;0;20.34
21;LEGANES;AURGI;LEGANES;2026-08-04;22250;;0;30.35
21;LEGANES;AURGI;LEGANES;2026-08-04;22251;;0;25.36
21;LEGANES;AURGI;LEGANES;2026-08-04;22253;;0;125.60
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-04;22643;;0;10.22
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-04;22644;;0;7.34
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-04;22658;;0;62.58
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-04;22659;;0;23.47
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-04;22668;;0;65.95
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-04;22669;;0;43.85
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-04;22676;;0;13.37
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-04;22678;;0;8.41
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-04;22682;;0;-129.52
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-04;22701;;0;13.37
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-04;22709;;0;24.82
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-04;22710;;0;28.83
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-04;22754;;0;8.06
213;EL BERCIAL;MOTORTOWN;GETAFE;2026-08-04;22119;;0;23.89
213;EL BERCIAL;MOTORTOWN;GETAFE;2026-08-04;22194;;0;19.98
213;EL BERCIAL;MOTORTOWN;GETAFE;2026-08-04;22279;;0;14.47
224;TALAVERA;MOTORTOWN;TALAVERA;2026-08-04;25473;;0;9.41
24;PINTO;AURGI;PINTO;2026-08-04;28542;;0;50.57
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-04;70161;;0;63.60
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-04;70217;;0;7.19
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-04;70248;;0;8.09
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-04;70278;;0;4.80
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-04;70296;;0;39.31
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-04;70302;;0;33.87
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-04;70321;;0;129.39
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-04;70364;;0;51.39
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-04;70373;;0;21.39
40;VALLECAS;AURGI;MADRID;2026-08-04;29968;;0;16.13
40;VALLECAS;AURGI;MADRID;2026-08-04;29975;;0;8.71
40;VALLECAS;AURGI;MADRID;2026-08-04;29984;;0;14.42
40;VALLECAS;AURGI;MADRID;2026-08-04;29990;;0;7.85
40;VALLECAS;AURGI;MADRID;2026-08-04;30006;;0;22.69
40;VALLECAS;AURGI;MADRID;2026-08-04;30035;;0;-191.02
40;VALLECAS;AURGI;MADRID;2026-08-04;30039;;0;13.01
40;VALLECAS;AURGI;MADRID;2026-08-04;30041;;0;31.84
40;VALLECAS;AURGI;MADRID;2026-08-04;30091;;0;75.30
40;VALLECAS;AURGI;MADRID;2026-08-04;30109;;0;18.54
40;VALLECAS;AURGI;MADRID;2026-08-04;30117;;0;10.61
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-04;22889;;0;8.45
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-04;22925;;0;8.35
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-04;22927;;0;111.96
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-04;22955;;0;13.58
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-04;22957;;0;9.17
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-04;22962;;0;9.17
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-04;22971;;0;112.35
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-04;22997;;0;6.92
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-04;23000;;0;15.65
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-04;23010;;0;30.44
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-04;23022;;0;7.68
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-08-04;15395;;0;23.33
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-08-04;15409;;0;4.96
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-08-04;15411;;0;5.15
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-08-04;15415;;0;33.50
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-08-04;15431;;0;35.66
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-08-04;15442;;0;35.53
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-04;55987;;0;26.84
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-04;56070;;0;5.87
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-04;56103;;0;12.31
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-04;56127;;0;134.87
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-04;56228;;0;38.32
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-04;56233;;0;15.56
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-04;56236;;0;48.22
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-04;56238;;0;11.43
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-04;56239;;0;25.52
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-04;56296;;0;50.64
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-04;56297;;0;54.98
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-04;56313;;0;217.88
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-04;56314;;0;41.47
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-04;56347;;0;20.34
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-04;56350;;0;6.39
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-04;56353;;0;16.95
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-08-04;48721;;0;1.20
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-08-04;48731;;0;21.77
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-08-04;48764;;0;4.43
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-08-04;48839;;0;3.47
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-08-04;48920;;0;41.44
57;ALCOBENDAS;AURGI;ALCOBENDAS;2026-08-04;57674;;0;8.06
57;ALCOBENDAS;AURGI;ALCOBENDAS;2026-08-04;57760;;0;27.39
57;ALCOBENDAS;AURGI;ALCOBENDAS;2026-08-04;57771;;0;7.05
57;ALCOBENDAS;AURGI;ALCOBENDAS;2026-08-04;57775;;0;7.05
57;ALCOBENDAS;AURGI;ALCOBENDAS;2026-08-04;57849;;0;4.85
58;MOSTOLES;AURGI;MOSTOLES;2026-08-04;36774;;0;50.17
58;MOSTOLES;AURGI;MOSTOLES;2026-08-04;36805;;0;-224.19
58;MOSTOLES;AURGI;MOSTOLES;2026-08-04;36815;;0;12.10
58;MOSTOLES;AURGI;MOSTOLES;2026-08-04;36859;;0;51.59
58;MOSTOLES;AURGI;MOSTOLES;2026-08-04;36863;;0;108.56
58;MOSTOLES;AURGI;MOSTOLES;2026-08-04;36891;;0;74.14
58;MOSTOLES;AURGI;MOSTOLES;2026-08-04;36903;;0;7.21
58;MOSTOLES;AURGI;MOSTOLES;2026-08-04;36906;;0;6.40
58;MOSTOLES;AURGI;MOSTOLES;2026-08-04;36933;;0;82.55
58;MOSTOLES;AURGI;MOSTOLES;2026-08-04;36934;;0;31.52
58;MOSTOLES;AURGI;MOSTOLES;2026-08-04;36935;;0;37.89
58;MOSTOLES;AURGI;MOSTOLES;2026-08-04;36994;;0;13.85
61;ALCORCON;AURGI;ALCORCON;2026-08-04;41828;;0;83.27
61;ALCORCON;AURGI;ALCORCON;2026-08-04;41882;;0;11.72
61;ALCORCON;AURGI;ALCORCON;2026-08-04;41885;;0;265.45
61;ALCORCON;AURGI;ALCORCON;2026-08-04;41921;;0;31.77
61;ALCORCON;AURGI;ALCORCON;2026-08-04;41947;;0;154.18
61;ALCORCON;AURGI;ALCORCON;2026-08-04;41995;;0;30.49
61;ALCORCON;AURGI;ALCORCON;2026-08-04;42004;;0;21.33
61;ALCORCON;AURGI;ALCORCON;2026-08-04;42064;;0;54.32
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-04;27827;;0;5.81
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-04;27858;;0;11.98
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-04;27861;;0;12.60
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-04;27945;;0;38.54
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-04;27946;;0;17.12
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-04;27959;;0;-17.12
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-04;27986;;0;75.58
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-04;28000;;0;8.43
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-04;28003;;0;21.31
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-04;28078;;0;7.28
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-04;28085;;0;25.85
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-04;28086;;0;28.57
76;AVENIDA DE LOS TOREROS;AURGI;MADRID;2026-08-04;27996;;0;89.81
76;AVENIDA DE LOS TOREROS;AURGI;MADRID;2026-08-04;28023;;0;14.12
76;AVENIDA DE LOS TOREROS;AURGI;MADRID;2026-08-04;28090;;0;145.56
77;ARGANDA DEL REY;AURGI;ARGANDA DEL REY;2026-08-04;34473;;0;7.56
78;OLIAS DEL REY;AURGI;OLÍAS DEL REY;2026-08-04;70859;;0;28.82
78;OLIAS DEL REY;AURGI;OLÍAS DEL REY;2026-08-04;70886;;0;-83.64
78;OLIAS DEL REY;AURGI;OLÍAS DEL REY;2026-08-04;70952;;0;4.71
78;OLIAS DEL REY;AURGI;OLÍAS DEL REY;2026-08-04;70988;;0;8.06
78;OLIAS DEL REY;AURGI;OLÍAS DEL REY;2026-08-04;71047;;0;-67.78
78;OLIAS DEL REY;AURGI;OLÍAS DEL REY;2026-08-04;71054;;0;8.49
78;OLIAS DEL REY;AURGI;OLÍAS DEL REY;2026-08-04;71062;;0;12.61
79;MARQUES DE VADILLO;AURGI;MADRID;2026-08-04;34920;;0;33.28
79;MARQUES DE VADILLO;AURGI;MADRID;2026-08-04;34985;;0;16.89
79;MARQUES DE VADILLO;AURGI;MADRID;2026-08-04;34998;;0;14.04
79;MARQUES DE VADILLO;AURGI;MADRID;2026-08-04;35016;;0;11.07
79;MARQUES DE VADILLO;AURGI;MADRID;2026-08-04;35020;;0;32.07
79;MARQUES DE VADILLO;AURGI;MADRID;2026-08-04;35083;;0;13.78
89;LA VAGUADA;AURGI;MADRID;2026-08-04;27843;;0;47.55
89;LA VAGUADA;AURGI;MADRID;2026-08-04;27875;;0;4.88
89;LA VAGUADA;AURGI;MADRID;2026-08-04;27883;;0;12.84
89;LA VAGUADA;AURGI;MADRID;2026-08-04;27898;;0;11.23
89;LA VAGUADA;AURGI;MADRID;2026-08-04;27906;;0;7.05
89;LA VAGUADA;AURGI;MADRID;2026-08-04;27912;;0;30.65
154;ALUCHE;AURGI;MADRID;2026-08-05;35133;;0;47.55
154;ALUCHE;AURGI;MADRID;2026-08-05;35134;;0;23.66
154;ALUCHE;AURGI;MADRID;2026-08-05;35147;;0;40.81
154;ALUCHE;AURGI;MADRID;2026-08-05;35194;;0;60.51
154;ALUCHE;AURGI;MADRID;2026-08-05;35216;;0;28.16
154;ALUCHE;AURGI;MADRID;2026-08-05;35217;;0;13.53
154;ALUCHE;AURGI;MADRID;2026-08-05;35221;;0;32.50
154;ALUCHE;AURGI;MADRID;2026-08-05;35237;;0;21.39
154;ALUCHE;AURGI;MADRID;2026-08-05;35255;;0;21.39
154;ALUCHE;AURGI;MADRID;2026-08-05;35267;;0;84.55
154;ALUCHE;AURGI;MADRID;2026-08-05;35309;;0;18.13
174;CASTELLANA;MOTORTOWN;MADRID;2026-08-05;27981;;0;35.70
174;CASTELLANA;MOTORTOWN;MADRID;2026-08-05;28006;;0;5.75
174;CASTELLANA;MOTORTOWN;MADRID;2026-08-05;28048;;0;26.21
174;CASTELLANA;MOTORTOWN;MADRID;2026-08-05;28059;;0;34.87
174;CASTELLANA;MOTORTOWN;MADRID;2026-08-05;28074;;0;-24.44
174;CASTELLANA;MOTORTOWN;MADRID;2026-08-05;28077;;0;22.65
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-05;58138;;0;46.32
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-05;58146;;0;26.21
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-05;58178;;0;26.32
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-05;58249;;0;5.40
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-05;58252;;0;13.25
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-05;58262;;0;5.42
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-05;58266;;0;14.13
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-05;58274;;0;25.59
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-05;58276;;0;6.97
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-05;58277;;0;27.68
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-05;58278;;0;19.98
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-05;58284;;0;14.47
199;ALCALA DE HENARES;MOTORTOWN;ALCALA DE HENARES;2026-08-05;49165;;0;33.19
199;ALCALA DE HENARES;MOTORTOWN;ALCALA DE HENARES;2026-08-05;49170;;0;18.11
199;ALCALA DE HENARES;MOTORTOWN;ALCALA DE HENARES;2026-08-05;49203;;0;8.06
199;ALCALA DE HENARES;MOTORTOWN;ALCALA DE HENARES;2026-08-05;49211;;0;90.22
199;ALCALA DE HENARES;MOTORTOWN;ALCALA DE HENARES;2026-08-05;49212;;0;-90.22
199;ALCALA DE HENARES;MOTORTOWN;ALCALA DE HENARES;2026-08-05;49216;;0;7.71
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-05;28143;;0;7.08
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-05;28268;;0;35.57
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-05;28285;;0;104.98
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-05;28318;;0;12.12
204;SAN JOSE DE VALDERAS;MOTORTOWN;ALCORCON;2026-08-05;42303;;0;97.37
204;SAN JOSE DE VALDERAS;MOTORTOWN;ALCORCON;2026-08-05;42328;;0;25.43
21;LEGANES;AURGI;LEGANES;2026-08-05;22399;;0;43.90
21;LEGANES;AURGI;LEGANES;2026-08-05;22404;;0;208.06
21;LEGANES;AURGI;LEGANES;2026-08-05;22408;;0;52.10
21;LEGANES;AURGI;LEGANES;2026-08-05;22432;;0;54.98
21;LEGANES;AURGI;LEGANES;2026-08-05;22461;;0;-220.52
21;LEGANES;AURGI;LEGANES;2026-08-05;22478;;0;34.94
21;LEGANES;AURGI;LEGANES;2026-08-05;22484;;0;32.78
21;LEGANES;AURGI;LEGANES;2026-08-05;22487;;0;37.58
21;LEGANES;AURGI;LEGANES;2026-08-05;22521;;0;31.77
21;LEGANES;AURGI;LEGANES;2026-08-05;22522;;0;63.43
21;LEGANES;AURGI;LEGANES;2026-08-05;22526;;0;38.57
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-05;22789;;0;20.82
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-05;22790;;0;6.97
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-05;22794;;0;32.04
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-05;22805;;0;-26.11
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-05;22811;;0;39.33
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-05;22859;;0;57.51
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-05;22866;;0;30.67
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-05;22879;;0;99.85
213;EL BERCIAL;MOTORTOWN;GETAFE;2026-08-05;22310;;0;17.77
213;EL BERCIAL;MOTORTOWN;GETAFE;2026-08-05;22385;;0;8.41
23;SAN SEBASTIAN;AURGI;SS REYES;2026-08-05;57937;;0;13.01
23;SAN SEBASTIAN;AURGI;SS REYES;2026-08-05;58080;;0;17.51
23;SAN SEBASTIAN;AURGI;SS REYES;2026-08-05;58127;;0;39.68
23;SAN SEBASTIAN;AURGI;SS REYES;2026-08-05;58181;;0;11.07
24;PINTO;AURGI;PINTO;2026-08-05;28664;;0;30.20
24;PINTO;AURGI;PINTO;2026-08-05;28665;;0;35.74
24;PINTO;AURGI;PINTO;2026-08-05;28712;;0;6.17
24;PINTO;AURGI;PINTO;2026-08-05;28776;;0;35.96
24;PINTO;AURGI;PINTO;2026-08-05;28801;;0;31.84
24;PINTO;AURGI;PINTO;2026-08-05;28815;;0;14.39
24;PINTO;AURGI;PINTO;2026-08-05;28817;;0;47.50
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-05;70452;;0;30.35
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-05;70482;;0;30.35
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-05;70534;;0;-41.95
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-05;70548;;0;21.39
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-05;70632;;0;5.42
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-05;70720;;0;57.32
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-05;70722;;0;16.13
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-05;70734;;0;7.04
40;VALLECAS;AURGI;MADRID;2026-08-05;30140;;0;12.02
40;VALLECAS;AURGI;MADRID;2026-08-05;30167;;0;12.02
40;VALLECAS;AURGI;MADRID;2026-08-05;30168;;0;59.88
40;VALLECAS;AURGI;MADRID;2026-08-05;30170;;0;26.00
40;VALLECAS;AURGI;MADRID;2026-08-05;30195;;0;49.14
40;VALLECAS;AURGI;MADRID;2026-08-05;30210;;0;6.39
40;VALLECAS;AURGI;MADRID;2026-08-05;30228;;0;21.63
40;VALLECAS;AURGI;MADRID;2026-08-05;30243;;0;6.51
40;VALLECAS;AURGI;MADRID;2026-08-05;30253;;0;11.89
40;VALLECAS;AURGI;MADRID;2026-08-05;30287;;0;-665.90
40;VALLECAS;AURGI;MADRID;2026-08-05;30291;;0;20.58
40;VALLECAS;AURGI;MADRID;2026-08-05;30312;;0;25.59
40;VALLECAS;AURGI;MADRID;2026-08-05;30320;;0;59.30
40;VALLECAS;AURGI;MADRID;2026-08-05;30341;;0;7.05
40;VALLECAS;AURGI;MADRID;2026-08-05;30342;;0;23.52
40;VALLECAS;AURGI;MADRID;2026-08-05;30345;;0;110.58
40;VALLECAS;AURGI;MADRID;2026-08-05;30350;;0;14.76
40;VALLECAS;AURGI;MADRID;2026-08-05;30361;;0;25.36
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-05;23048;;0;7.41
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-05;23052;;0;14.65
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-05;23078;;0;15.65
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-05;23125;;0;17.12
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-05;23126;;0;-24.87
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-05;23157;;0;15.49
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-05;23165;;0;11.97
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-08-05;15471;;0;-35.53
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-08-05;15472;;0;71.05
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-08-05;15498;;0;-170.94
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-08-05;15500;;0;-151.77
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-08-05;15514;;0;92.76
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-08-05;15522;;0;8.35
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-08-05;15530;;0;29.50
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-08-05;15535;;0;36.93
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-08-05;15547;;0;1.43
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-08-05;15555;;0;5.69
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-05;56421;;0;115.46
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-05;56448;;0;9.38
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-05;56478;;0;14.10
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-05;56510;;0;6.56
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-05;56539;;0;28.17
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-05;56547;;0;25.08
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-05;56553;;0;30.88
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-05;56567;;0;8.49
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-05;56573;;0;4.66
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-05;56575;;0;29.78
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-05;56582;;0;12.35
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-05;56605;;0;32.50
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-05;56645;;0;39.11
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-05;56646;;0;53.64
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-05;56699;;0;66.79
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-05;56743;;0;14.71
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-05;56744;;0;28.99
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-08-05;49076;;0;5.83
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-08-05;49149;;0;23.74
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-08-05;49157;;0;14.05
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-08-05;49167;;0;14.88
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-08-05;49208;;0;68.24
57;ALCOBENDAS;AURGI;ALCOBENDAS;2026-08-05;58059;;0;7.05
57;ALCOBENDAS;AURGI;ALCOBENDAS;2026-08-05;58150;;0;7.03
58;MOSTOLES;AURGI;MOSTOLES;2026-08-05;37068;;0;28.82
58;MOSTOLES;AURGI;MOSTOLES;2026-08-05;37069;;0;26.00
58;MOSTOLES;AURGI;MOSTOLES;2026-08-05;37153;;0;174.05
58;MOSTOLES;AURGI;MOSTOLES;2026-08-05;37154;;0;10.42
58;MOSTOLES;AURGI;MOSTOLES;2026-08-05;37156;;0;25.49
58;MOSTOLES;AURGI;MOSTOLES;2026-08-05;37174;;0;23.47
58;MOSTOLES;AURGI;MOSTOLES;2026-08-05;37175;;0;87.22
58;MOSTOLES;AURGI;MOSTOLES;2026-08-05;37177;;0;20.95
58;MOSTOLES;AURGI;MOSTOLES;2026-08-05;37204;;0;25.46
58;MOSTOLES;AURGI;MOSTOLES;2026-08-05;37205;;0;129.25
58;MOSTOLES;AURGI;MOSTOLES;2026-08-05;37217;;0;10.14
58;MOSTOLES;AURGI;MOSTOLES;2026-08-05;37224;;0;16.00
59;VALDEMORO;AURGI;VALDEMORO;2026-08-05;21222;;0;63.37
59;VALDEMORO;AURGI;VALDEMORO;2026-08-05;21308;;0;7.53
59;VALDEMORO;AURGI;VALDEMORO;2026-08-05;21309;;0;116.29
59;VALDEMORO;AURGI;VALDEMORO;2026-08-05;21319;;0;79.32
59;VALDEMORO;AURGI;VALDEMORO;2026-08-05;21320;;0;77.88
59;VALDEMORO;AURGI;VALDEMORO;2026-08-05;21329;;0;72.65
59;VALDEMORO;AURGI;VALDEMORO;2026-08-05;21341;;0;12.45
